SlNo,FarmerAge,FarmerEduaction,InvolveWithShrimpFarming,Latitude,Longitude,Zone,PriorLandUse,Area_ha,SoilType,CanalDepth_ft,GherDepth_ft,Operator,FertilizerUse,ChemicalUsePondPreparation,ChemicalUseWaterTreatment,Aerator,GherDryAfterHarvest,SludgeRemovalMethods,SludgeRemovalInterval,MaintainAndRepairDikes,PeriodOfFallow,WaterSource_DirectNatural,WaterSource_IndirectNatural,WaterComingViaOtherFarms,Reservoir,WaterExchangeFrequency,InletOutlet,CultureMethod,SourceOfFingerling,StockingDensity_PL/40MeterSquare,StockingAge_Days,PLQuality,CropRotation,FeedType,FeedAdditives,BirdScare,CrabFench,FootBath,LimitedAccess,SameEquipmentForWholeCultureArea,CulturePractice,Temperature,pH,Salinity,PreviousPrevalence(%),CurrentPrevalance(%),VirusDetected
106,27,Secondary,15,22.704591,89.47331,Khulna,3,0.30364372469635625,2,5.0,2.0,1,2,1,1,0,1,3,2,2,50,1,0,0,0,3,0,1,3,210.99516093188564,8,2,0,2,0,0,0,0,0,0,2,32.147687992036715,8.0,11.658283087071952,15.0,0,0
27,40,Higher Secondary,9,22.768267,89.341026,Khulna,3,0.44534412955465585,2,4.0,1.0,1,1,1,1,0,1,1,2,2,45,0,2,0,0,3,0,3,2,350.34707320554423,12,2,1,3,0,0,0,0,0,1,2,29.24338329064204,7.0,4.868201570406887,100.0,0,0
34,70,Primary,28,22.703088,89.473536,Khulna,3,0.242914979757085,1,4.0,2.5,0,2,1,1,0,1,3,2,2,30,1,0,0,0,4,1,3,2,243.52240278367924,20,2,1,2,0,0,0,0,0,1,2,28.940001810482364,7.5,8.620651548278136,83.58252886502473,30,1
127,58,No,20,22.772684,89.322776,Khulna,3,0.6072874493927125,2,4.5,4.5,1,3,1,3,0,1,3,2,2,75,0,4,1,0,4,1,1,2,429.47279584079774,8,2,0,2,1,0,0,0,0,1,2,34.90158764653627,8.5,9.396595300555301,41.01709808120819,35,1
133,58,Higher Secondary,15,22.786425,89.337151,Khulna,3,0.5668016194331984,2,4.0,2.0,1,2,1,1,0,1,3,2,2,45,1,0,0,0,3,1,1,3,343.13874934160435,9,2,0,4,0,0,0,0,0,1,2,31.76057159053775,8.0,12.645715025384137,42.85168240365269,0,0
110,42,Secondary,16,22.824962,89.280683,Khulna,3,0.4048582995951417,3,3.5,3.0,0,3,1,3,0,1,3,2,2,85,0,4,1,0,3,1,1,2,254.7654089978882,12,2,0,3,1,0,0,0,0,1,2,30.847271921597997,7.5,8.29272394425477,15.0,0,0
139,65,No,16,22.676265,89.474326,Khulna,3,0.22267206477732793,2,6.0,3.0,1,4,1,1,0,1,2,3,2,45,0,4,1,0,3,1,1,2,118.27580638105609,15,2,1,5,0,0,0,0,0,1,2,27.324480487712798,9.0,13.211460353003615,63.18475375952118,0,0
90,19,Higher Secondary,7,22.689102,89.476856,Khulna,3,0.11336032388663968,2,5.0,2.5,1,1,1,3,0,1,3,3,2,70,2,0,0,0,3,0,1,3,165.0349854744996,10,2,0,4,1,0,0,0,0,0,2,32.20550982375302,8.5,11.477043355906575,79.05060870834573,0,0
111,54,Primary,20,22.824962,89.280683,Khulna,1,0.3643724696356275,3,4.0,3.0,1,3,1,3,0,1,5,1,1,30,1,0,0,0,3,1,3,2,234.27751018045242,10,2,1,3,1,0,0,0,0,0,2,30.812344521941057,7.8,7.4043456508696,100.0,45,1
95,38,Junior Secondary,5,22.7970065,89.5272031,Khulna,3,0.3441295546558704,2,5.5,5.0,1,3,3,3,1,1,1,2,2,70,0,1,0,1,3,0,4,2,712.9871080651451,10,1,0,2,1,1,1,1,1,1,1,29.974318165612722,7.6,8.601038702940988,17.871005762098587,0,1
145,61,No,9,22.690644,89.474009,Khulna,3,1.214574898785425,2,4.0,2.0,1,3,1,1,0,1,2,2,2,30,0,2,0,0,3,1,1,2,63.90012940687241,18,2,1,1,0,0,0,0,0,1,2,25.79563934820923,8.0,11.412059446082006,41.277971642245305,0,0
84,51,Higher Secondary,15,22.690481,89.478813,Khulna,1,0.16194331983805668,2,10.0,2.0,1,4,1,1,0,1,3,3,2,45,0,4,1,0,1,0,1,1,181.64008241723263,8,2,0,2,0,0,0,0,0,0,2,33.07740292721985,8.5,11.74330567389119,35.520859401511586,40,1
33,60,Junior Secondary,23,22.706928,89.464016,Khulna,3,0.20242914979757085,3,3.0,1.0,1,3,1,1,0,1,3,2,2,65,1,0,0,0,4,1,3,1,128.9301290035247,30,2,1,3,0,0,0,0,0,1,2,33.92039967522165,6.0,7.601742365135719,34.569019109195466,0,0
101,22,Secondary,3,22.700278,89.472222,Khulna,3,0.10121457489878542,2,3.5,2.0,1,2,1,1,0,1,3,3,2,30,1,0,0,0,3,0,1,2,199.94153059563644,7,2,0,2,0,0,0,0,0,1,2,34.87860447124321,7.9,10.007344331435982,41.8591941717507,20,1
82,36,Primary,10,22.676457,89.410011,Khulna,1,0.728744939271255,2,3.5,2.0,1,3,1,3,0,1,3,2,2,75,1,0,0,0,3,1,1,1,166.2878092301467,8,2,0,4,0,0,0,0,0,1,2,29.371865625445917,7.5,13.705007520228728,18.578531508853438,35,1
148,24,Master's,3,22.7075,89.526667,Khulna,1,2.0242914979757085,1,0.0,5.0,1,4,3,3,1,1,1,2,4,75,0,1,0,1,3,0,4,2,20.0,10,2,0,2,1,0,1,1,1,0,1,34.95820869513078,7.8,6.10374769110009,21.33433651924236,0,0
38,48,Primary,28,22.6647821,89.0897157,Satkhira,3,0.8016194331983806,2,4.0,3.0,1,4,3,1,0,1,3,2,2,30,0,2,0,0,4,1,3,2,639.1231888678584,12,2,1,3,0,0,0,0,0,1,2,27.53773275575309,7.5,12.533509766699401,73.88748608335973,100,1
99,27,Higher Secondary,10,22.700224,89.473475,Khulna,1,0.07692307692307693,2,5.0,2.0,1,4,1,1,0,1,2,3,2,30,1,0,0,0,3,1,1,3,111.145742067155,7,2,0,1,0,0,0,0,0,1,2,33.77978473114324,8.0,11.983398185078652,65.13427181022489,50,1
1,50,Primary,18,22.801215,89.550397,Khulna,3,0.18218623481781376,1,7.0,5.0,1,1,1,1,0,1,3,3,2,55,0,2,0,0,3,0,1,1,159.8456916226115,15,2,0,3,1,0,0,0,0,1,2,27.334925129400894,8.0,8.94662921691705,76.08492013731582,0,0
228,55,Primary,13,22.682827,89.465918,Khulna,3,1.0121457489878543,2,5.0,2.0,0,3,1,1,0,1,2,2,2,30,3,0,0,0,1,1,1,2,177.55441168914953,10,2,0,3,0,0,0,0,0,1,2,28.17365825505539,,15.293314098633159,64.85839151516936,0,0
67,48,Primary,18,22.697999,89.415126,Khulna,1,0.4251012145748988,3,3.0,2.0,1,2,1,1,0,1,1,2,2,50,1,0,0,0,4,1,1,2,179.81024585534487,15,3,0,4,0,0,0,0,0,1,2,28.64783893593663,7.0,13.536371885119843,97.70073831199842,85,1
129,68,Junior Secondary,45,22.788466,89.335748,Khulna,3,0.631578947368421,3,4.0,3.0,1,3,1,1,0,1,1,3,2,60,2,0,0,0,3,1,1,2,154.43330283601202,10,2,1,3,0,0,0,0,0,1,2,31.702844125865923,7.9,7.817375625646165,45.527443928657036,0,0
7,25,Higher Secondary,10,22.597468,89.739096,Bagerhat,3,0.6072874493927125,2,8.0,3.0,1,4,1,1,0,1,3,2,2,115,1,0,0,0,4,0,1,1,22.532337378255125,30,2,1,4,1,0,0,0,0,1,2,26.338730531474734,7.0,9.342541238059876,21.702275574246073,35,1
86,60,Junior Secondary,30,22.689046,89.477361,Khulna,3,0.16194331983805668,1,3.0,2.0,1,4,1,1,0,1,2,3,2,30,0,4,1,0,4,0,1,1,101.32308336052283,20,2,0,1,0,0,0,0,0,1,2,29.358156720089227,7.0,14.192646594573691,61.40753908431798,45,1
45,29,Secondary,4,22.7404847,89.4649385,Khulna,3,0.2631578947368421,2,6.0,4.0,1,3,3,3,1,1,3,2,2,30,0,1,0,1,2,0,4,2,262.3950698645952,15,1,0,2,1,1,1,1,1,0,1,24.0,8.0,9.858864441798133,15.044174870805461,0,0
128,48,Primary,7,22.78872,89.334755,Khulna,3,0.25101214574898784,2,5.5,3.0,1,4,1,1,0,1,2,3,2,60,1,0,0,0,3,1,1,3,432.9354041691727,8,2,0,4,0,0,0,0,0,1,2,34.6923764694028,7.6,12.165995080770738,29.042203185633003,0,0
156,45,Primary,16,22.64748,89.044991,Satkhira,3,0.26720647773279355,3,3.0,2.0,1,3,1,1,0,1,3,2,2,50,0,4,1,0,1,1,1,2,199.84566811929585,28,2,1,1,0,0,0,0,0,1,2,27.634892642469392,6.0,10.764528386982532,42.8755336801014,0,0
77,40,Secondary,10,22.676317,89.409818,Khulna,1,0.30364372469635625,2,3.0,1.0,1,4,1,1,0,1,2,2,2,30,1,0,0,0,3,1,1,2,167.5471080855049,13,3,1,4,0,0,0,0,0,1,2,28.539673296917687,8.0,15.096471778883204,46.25902896003326,0,0
145,61,No,9,22.690644,89.474009,Khulna,3,1.214574898785425,2,4.0,2.0,1,3,1,1,0,1,2,2,2,30,0,2,0,0,3,1,1,2,109.27403545860119,18,2,1,1,0,0,0,0,0,1,2,26.222214646275354,8.0,12.163088389766143,48.956242017718914,0,0
16,28,Secondary,10,22.597498,89.738968,Bagerhat,3,0.8421052631578947,2,7.5,2.5,1,4,3,3,0,1,3,2,2,75,1,0,0,0,4,1,1,1,59.389446579467986,30,2,1,3,1,0,0,0,0,1,2,26.97873360719593,7.5,11.74277581398334,16.15336979959022,0,0
232,36,Higher Secondary,2,22.498056,89.644167,Bagerhat,1,40.48582995951417,3,0.0,5.5,0,3,1,3,1,1,1,2,2,75,0,4,1,0,1,0,4,2,504.174370030857,15,2,0,2,1,0,0,0,0,1,2,28.36051156641775,7.9,5.6997694687902465,20.73702614157491,0,0
146,35,Bachelor's,3,22.848611,89.470278,Khulna,1,4.2105263157894735,2,0.0,4.5,0,4,3,3,1,1,2,2,2,75,0,1,0,0,1,0,4,2,525.0750488631265,12,1,0,2,1,0,1,1,1,1,1,29.501094200013192,7.8,14.375748975802596,87.40994482534248,90,1
65,55,Higher Secondary,20,22.695308,89.410054,Khulna,3,0.1417004048582996,3,2.0,1.2,1,3,1,3,0,1,3,2,2,45,2,0,0,0,4,0,1,1,251.84752500483566,15,2,1,3,1,0,0,0,0,1,2,27.905135973950276,7.5,12.734279744673191,34.40246529642229,0,0
109,33,Secondary,8,22.78597,89.335551,Khulna,1,0.3562753036437247,2,2.0,3.0,1,4,1,3,0,1,3,2,2,80,0,4,1,0,4,1,1,3,741.3638597502704,10,2,0,2,1,0,0,0,0,1,2,32.00205037970994,7.5,13.466054548547671,34.20008712915124,0,0
37,37,Secondary,22,22.8014033,89.5549314,Bagerhat,3,1.0121457489878543,2,3.0,2.0,1,4,1,1,0,1,5,1,2,45,1,0,0,0,4,1,3,2,202.71408281665003,25,2,1,3,1,0,0,0,0,1,2,28.881979248766882,7.0,11.304307128307416,63.230850874572965,30,1
126,45,Junior Secondary,19,22.772684,89.322776,Khulna,3,1.214574898785425,2,4.5,3.0,1,3,1,1,0,1,3,2,2,30,0,4,1,0,3,0,1,2,549.1002237769111,8,1,0,1,0,0,0,0,0,1,2,32.02528336927758,7.5,9.050182393312234,32.91700925773679,40,1
119,32,Primary,10,22.776041,89.326702,Khulna,3,0.32388663967611336,2,4.0,2.0,1,4,1,1,0,1,1,2,2,75,1,0,0,0,3,1,3,3,138.34487494150437,12,3,0,4,0,0,0,0,0,1,2,32.78558131257587,7.5,7.742549165133788,96.21091273429796,0,0
28,38,Secondary,18,22.768674,89.339796,Khulna,3,0.5344129554655871,1,5.0,2.5,0,1,1,1,0,1,2,3,2,45,0,2,0,0,1,1,3,3,268.9253922553948,15,2,1,3,0,0,0,0,0,1,2,24.873056564783315,7.5,6.957179642294326,100.0,100,1
77,40,Secondary,10,22.676317,89.409818,Khulna,1,0.30364372469635625,2,3.0,1.0,1,4,1,1,0,1,2,2,2,30,1,0,0,0,3,1,1,2,150.79244245690907,13,3,1,4,0,0,0,0,0,1,2,28.764790247642843,8.0,12.971475220065797,44.42535170618055,0,0
143,50,Secondary,30,22.690521,89.473944,Khulna,3,8.906882591093117,3,4.0,2.5,0,4,1,1,0,1,3,2,2,45,0,2,0,0,2,1,1,2,20.0,18,2,1,1,0,0,0,0,0,1,2,27.040066304434863,9.0,12.738449535488625,65.0906245285492,0,0
121,28,Higher Secondary,25,22.77351,89.326545,Khulna,3,0.2834008097165992,3,3.0,2.0,1,1,1,1,0,1,2,3,2,30,0,4,1,0,4,1,3,2,245.47306991939752,8,2,0,1,0,0,0,0,0,0,2,33.032549434448164,8.0,11.902034815579556,97.62552667019601,45,1
136,73,Secondary,12,22.729662,89.470217,Khulna,3,0.05263157894736842,2,5.0,5.0,1,4,1,1,0,1,3,3,2,45,1,0,0,0,3,1,1,1,66.84689046958596,13,2,0,5,0,0,0,0,0,0,2,24.64957752390675,8.0,11.961527543748637,53.37822540424435,0,0
156,45,Primary,16,22.64748,89.044991,Satkhira,3,0.26720647773279355,3,3.0,2.0,1,3,1,1,0,1,3,2,2,50,0,4,1,0,1,1,1,2,187.47466933632245,28,2,1,1,0,0,0,0,0,1,2,26.45245015753993,6.0,10.352494319293854,46.15484252506795,0,0
159,48,Higher Secondary,18,22.670353,89.050727,Satkhira,3,0.44534412955465585,3,3.0,1.0,1,3,1,1,0,1,3,2,2,45,0,2,0,0,1,1,1,2,369.7586125821926,30,2,1,5,0,0,0,0,1,1,2,27.62573081187457,6.0,5.0423692216495795,43.61785770863517,0,0
53,39,Secondary,19,22.3651067,89.1903866,Satkhira,3,2.2955465587044532,1,3.0,2.0,1,3,1,1,0,1,3,3,2,30,0,2,0,0,4,1,1,2,487.5704686320588,20,2,0,3,1,0,0,0,0,1,2,31.672527651676965,9.0,25.0,100.0,30,1
160,50,Junior Secondary,18,22.648034,89.046182,Satkhira,3,0.4048582995951417,3,4.0,1.0,1,3,1,1,0,1,3,2,2,60,0,2,0,0,1,1,3,2,139.3038302105196,25,2,1,5,0,0,0,0,0,1,2,26.455290110610154,5.0,2.5,81.84178042005693,0,0
122,50,No,20,22.775381,89.327365,Khulna,3,1.417004048582996,2,5.5,2.0,1,3,1,3,0,1,3,2,2,45,1,0,0,0,2,1,1,2,705.7029843001819,8,2,0,2,1,0,0,0,0,1,2,34.41329355701538,8.0,12.085374180994652,34.25880029027327,40,1
34,70,Primary,28,22.703088,89.473536,Khulna,3,0.242914979757085,1,4.0,2.5,0,2,1,1,0,1,3,2,2,30,1,0,0,0,4,1,3,2,263.1339285461381,20,2,1,2,0,0,0,0,0,1,2,29.49533015985735,7.5,8.96588784477823,82.3717083947952,30,1
220,45,Primary,15,22.682859,89.464623,Khulna,3,0.30364372469635625,2,2.5,1.5,1,4,1,1,0,0,5,1,2,45,0,4,1,0,1,1,1,2,167.11563607383326,10,2,0,1,0,0,0,0,0,1,2,29.042023055463563,,20.995067922392064,94.32497542838314,85,1
27,40,Higher Secondary,9,22.768267,89.341026,Khulna,3,0.44534412955465585,2,4.0,1.0,1,1,1,1,0,1,1,2,2,45,0,2,0,0,3,0,3,2,249.95838613232306,12,2,1,3,0,0,0,0,0,1,2,29.89208541844247,7.0,4.572957898312042,99.36842294001198,0,0
45,29,Secondary,4,22.7404847,89.4649385,Khulna,3,0.2631578947368421,2,6.0,4.0,1,3,3,3,1,1,3,2,2,30,0,1,0,1,2,0,4,2,335.19883990698787,15,1,0,2,1,1,1,1,1,0,1,25.473196966089173,8.0,12.466711981543112,20.396123422278507,0,0
13,37,Secondary,9,22.59757,89.726408,Bagerhat,3,0.4048582995951417,2,5.0,2.0,0,4,1,1,0,1,1,3,2,75,1,0,0,0,4,0,3,2,36.483320128246056,32,2,1,3,0,0,0,0,0,1,2,24.0,7.5,7.265455794586727,35.273299727459104,0,0
77,40,Secondary,10,22.676317,89.409818,Khulna,1,0.30364372469635625,2,3.0,1.0,1,4,1,1,0,1,2,2,2,30,1,0,0,0,3,1,1,2,192.11914079315522,13,3,1,4,0,0,0,0,0,1,2,28.775809629623602,8.0,11.894103603115424,45.166645224699444,0,0
97,38,Secondary,15,22.699533,89.474743,Khulna,1,0.3643724696356275,2,3.0,2.0,1,4,1,1,0,1,5,1,1,75,1,0,0,0,3,1,1,3,160.47298003910782,15,2,0,1,0,0,0,0,0,1,2,28.298752841270918,7.8,12.852283581022496,86.55469799135739,50,1
156,45,Primary,16,22.64748,89.044991,Satkhira,3,0.26720647773279355,3,3.0,2.0,1,3,1,1,0,1,3,2,2,50,0,4,1,0,1,1,1,2,183.5617201526387,28,2,1,1,0,0,0,0,0,1,2,27.21374626975397,6.0,8.853404121575526,42.39155944796358,0,0
105,60,Primary,7,22.704591,89.47331,Khulna,3,0.10121457489878542,3,6.5,2.0,1,1,1,3,0,1,1,2,2,75,2,0,0,0,2,0,1,1,188.82398639334934,9,2,1,2,1,0,0,0,0,1,2,33.4742938186338,8.0,9.281105056725353,63.45637153420773,50,1
5,22,Primary,4,22.597399,89.739075,Bagerhat,3,2.3157894736842106,2,6.0,2.5,1,4,1,3,0,1,1,2,1,55,1,0,0,0,4,0,1,2,40.13236055338727,30,2,1,4,1,0,0,0,0,1,2,24.0,7.5,10.138186732442596,15.0,45,1
5,22,Primary,4,22.597399,89.739075,Bagerhat,3,2.3157894736842106,2,6.0,2.5,1,4,1,3,0,1,1,2,1,55,1,0,0,0,4,0,1,2,37.105609437640695,30,2,1,4,1,0,0,0,0,1,2,24.0,7.5,11.33592317351944,17.157518173486253,45,1
75,55,Higher Secondary,20,22.676317,89.409818,Khulna,1,1.1133603238866396,3,5.0,2.5,1,3,1,3,0,1,3,2,2,55,2,0,0,0,2,1,1,1,156.29795195633506,8,2,1,3,1,0,0,0,0,1,2,27.365601154263793,7.5,13.374967421991403,46.71090858282402,0,0
146,35,Bachelor's,3,22.848611,89.470278,Khulna,1,4.2105263157894735,2,0.0,4.5,0,4,3,3,1,1,2,2,2,75,0,1,0,0,1,0,4,2,567.2368460377879,12,1,0,2,1,0,1,1,1,1,1,29.318343437405296,7.8,13.111354879182628,85.02958616780923,90,1
53,39,Secondary,19,22.3651067,89.1903866,Satkhira,3,2.2955465587044532,1,3.0,2.0,1,3,1,1,0,1,3,3,2,30,0,2,0,0,4,1,1,2,477.5251087455743,20,2,0,3,1,0,0,0,0,1,2,32.61698616898515,9.0,25.0,95.80599115024157,30,1
228,55,Primary,13,22.682827,89.465918,Khulna,3,1.0121457489878543,2,5.0,2.0,0,3,1,1,0,1,2,2,2,30,3,0,0,0,1,1,1,2,173.96344957261323,10,2,0,3,0,0,0,0,0,1,2,27.609461454809548,,13.71434474095309,66.59676670346222,0,0
31,32,Junior Secondary,23,22.703141,89.47335,Khulna,1,0.4048582995951417,1,5.0,3.0,0,1,1,1,0,1,3,2,2,30,0,2,0,0,4,0,1,2,182.65937485439255,15,2,1,3,1,0,0,0,0,1,2,32.34754604991325,,6.031086915786364,100.0,100,1
62,66,Higher Secondary,22,22.581417,89.666383,Bagerhat,3,0.32388663967611336,1,3.0,2.0,1,1,1,1,0,1,3,2,2,45,0,4,1,0,3,1,1,3,201.70166829319976,15,3,0,4,0,0,0,0,0,1,2,29.053759871759645,7.0,12.514350087642146,26.535100788845376,45,1
56,49,Secondary,13,22.579864,89.704947,Bagerhat,3,0.1214574898785425,1,3.0,1.5,1,3,1,3,0,1,2,2,2,30,1,0,0,0,4,1,3,1,151.76382360415306,15,2,0,4,1,0,0,0,0,1,2,26.436622067867546,9.0,10.76379741479471,32.57446338837276,50,1
160,50,Junior Secondary,18,22.648034,89.046182,Satkhira,3,0.4048582995951417,3,4.0,1.0,1,3,1,1,0,1,3,2,2,60,0,2,0,0,1,1,3,2,107.01409326102724,25,2,1,5,0,0,0,0,0,1,2,25.67408919606207,5.0,3.544021714330877,84.0368951527999,0,0
138,30,Secondary,25,22.679382,89.476966,Khulna,3,0.6680161943319838,2,3.0,2.0,1,3,1,3,0,1,2,2,2,45,2,0,0,0,3,0,3,3,106.25484799742097,12,2,1,4,1,0,0,0,0,1,2,27.48710023267187,9.0,11.729673475963285,64.49065087415454,0,0
88,47,Primary,25,22.689297,89.478548,Khulna,3,0.1214574898785425,3,4.0,2.0,1,4,1,1,0,1,2,3,2,30,0,4,1,0,3,0,1,1,120.33657105494713,15,2,0,1,0,0,0,0,0,1,2,31.604199201840984,7.0,13.371225255045735,85.96998267858316,0,0
65,55,Higher Secondary,20,22.695308,89.410054,Khulna,3,0.1417004048582996,3,2.0,1.2,1,3,1,3,0,1,3,2,2,45,2,0,0,0,4,0,1,1,197.2823434739956,15,2,1,3,1,0,0,0,0,1,2,28.17738074030391,7.5,13.175372162183733,30.10479084456206,0,0
156,45,Primary,16,22.64748,89.044991,Satkhira,3,0.26720647773279355,3,3.0,2.0,1,3,1,1,0,1,3,2,2,50,0,4,1,0,1,1,1,2,150.682233607845,28,2,1,1,0,0,0,0,0,1,2,26.468287127847205,6.0,9.55609970751436,47.07366296882768,0,0
22,23,Higher Secondary,9,22.768241,89.340229,Khulna,3,0.5263157894736842,2,5.0,2.5,0,1,1,1,0,1,3,2,2,45,0,2,0,0,1,1,3,2,216.18274458628304,20,2,1,3,0,0,0,0,0,1,2,26.921821827251083,7.0,5.94247462464757,78.40818934341553,0,0
81,48,Primary,18,22.698237,89.415383,Khulna,3,0.242914979757085,2,4.0,3.0,1,3,1,3,0,1,1,2,2,50,2,0,0,0,4,1,1,2,121.29704285176815,15,2,0,3,1,0,0,0,0,0,2,29.0203021060074,7.5,11.006141655407053,59.861357147577316,35,1
44,54,Higher Secondary,11,22.7915117,89.7323503,Bagerhat,3,0.3643724696356275,3,4.0,4.0,1,3,3,3,1,1,3,2,2,50,0,1,0,1,2,0,4,2,262.06822122980884,25,1,0,2,1,1,1,1,1,0,1,24.513722006598673,8.0,12.839733393313503,15.0,0,0
145,61,No,9,22.690644,89.474009,Khulna,3,1.214574898785425,2,4.0,2.0,1,3,1,1,0,1,2,2,2,30,0,2,0,0,3,1,1,2,74.00741394154232,18,2,1,1,0,0,0,0,0,1,2,25.476521079410748,8.0,11.10697396010914,46.73560440434002,0,0
79,50,Higher Secondary,25,22.676317,89.409818,Khulna,3,0.30364372469635625,2,4.0,2.0,1,4,1,1,0,1,3,2,2,45,1,0,0,0,4,1,1,1,188.4978631058979,8,2,1,4,0,0,0,0,0,1,2,27.74468449443633,8.5,13.421100165171291,31.705974340376063,100,1
160,50,Junior Secondary,18,22.648034,89.046182,Satkhira,3,0.4048582995951417,3,4.0,1.0,1,3,1,1,0,1,3,2,2,60,0,2,0,0,1,1,3,2,87.27137543923537,25,2,1,5,0,0,0,0,0,1,2,25.14384699889844,5.0,3.8301265429690377,81.47120980989015,0,0
91,40,Junior Secondary,15,22.692778,89.476389,Khulna,3,0.25101214574898784,1,5.0,3.0,1,4,1,3,0,1,3,2,2,75,1,0,0,0,4,0,1,2,87.56958869488668,10,2,0,1,0,0,0,0,0,0,2,35.85648383297615,8.0,11.655730974385355,38.136540493795096,45,1
94,50,Higher Secondary,9,22.756475,89.477223,Khulna,3,0.1417004048582996,2,8.0,6.0,1,3,3,3,1,1,1,2,2,65,0,1,0,1,2,0,4,2,347.9950390945234,8,2,1,2,1,1,1,1,1,0,1,28.83550631844226,7.6,9.16798256071607,87.3154123538435,0,0
97,38,Secondary,15,22.699533,89.474743,Khulna,1,0.3643724696356275,2,3.0,2.0,1,4,1,1,0,1,5,1,1,75,1,0,0,0,3,1,1,3,104.33044478896572,15,2,0,1,0,0,0,0,0,1,2,29.58333365566176,7.8,13.420188807219999,80.0673084900489,50,1
76,55,Primary,25,22.698237,89.415383,Khulna,1,0.242914979757085,3,4.0,3.0,1,3,1,1,0,1,2,3,2,30,1,0,0,0,4,0,1,1,80.51662643594237,20,2,0,3,0,0,0,0,0,1,2,27.37758535928164,7.5,12.702884533356103,90.57497510906045,15,1
22,23,Higher Secondary,9,22.768241,89.340229,Khulna,3,0.5263157894736842,2,5.0,2.5,0,1,1,1,0,1,3,2,2,45,0,2,0,0,1,1,3,2,223.77731538315464,20,2,1,3,0,0,0,0,0,1,2,27.510445430391336,7.0,7.967347893368364,82.34472955165606,0,0
215,29,Secondary,12,22.683779,89.465372,Khulna,3,0.8097165991902834,2,6.0,2.0,0,4,1,1,0,0,2,2,2,45,0,4,1,0,1,1,1,2,113.7014277289612,15,1,0,4,1,0,0,0,0,1,2,28.74981530368956,5.0,9.973083951192118,42.511463261024815,0,1
13,37,Secondary,9,22.59757,89.726408,Bagerhat,3,0.4048582995951417,2,5.0,2.0,0,4,1,1,0,1,1,3,2,75,1,0,0,0,4,0,3,2,51.14656337662461,32,2,1,3,0,0,0,0,0,1,2,24.0,7.5,7.81408810395485,31.521928713325558,0,0
73,32,Primary,15,22.695229,89.410033,Khulna,1,1.0121457489878543,3,2.5,1.4,1,3,1,1,0,1,3,3,2,75,0,4,1,0,3,0,1,1,294.48285984162237,14,2,1,3,0,0,0,0,0,0,2,27.16375043836049,8.0,13.943581616559042,46.73856454968316,40,1
37,37,Secondary,22,22.8014033,89.5549314,Bagerhat,3,1.0121457489878543,2,3.0,2.0,1,4,1,1,0,1,5,1,2,45,1,0,0,0,4,1,3,2,254.5250691602011,25,2,1,3,1,0,0,0,0,1,2,29.396634981686447,7.0,10.535892397128022,69.06865104040125,30,1
148,24,Master's,3,22.7075,89.526667,Khulna,1,2.0242914979757085,1,0.0,5.0,1,4,3,3,1,1,1,2,4,75,0,1,0,1,3,0,4,2,38.81832223389854,10,2,0,2,1,0,1,1,1,0,1,34.033999947329384,7.8,4.176040446626613,19.073238952730755,0,0
18,50,Junior Secondary,16,22.768724,89.339533,Khulna,3,0.8097165991902834,3,4.0,1.5,1,3,1,1,0,1,3,2,2,180,0,2,0,0,1,1,3,2,400.2566944442615,15,2,1,3,0,0,0,0,0,1,2,27.410315765522828,7.0,5.430671555367992,30.377860662042735,0,0
114,53,Secondary,20,22.792105,89.333387,Khulna,1,0.728744939271255,3,5.0,2.0,1,4,3,3,0,1,3,3,2,45,1,0,0,0,2,1,1,2,164.05518472139238,8,1,0,2,1,0,0,0,0,1,2,32.398553935671046,8.5,9.401434367720196,43.99096708263618,85,1
88,47,Primary,25,22.689297,89.478548,Khulna,3,0.1214574898785425,3,4.0,2.0,1,4,1,1,0,1,2,3,2,30,0,4,1,0,3,0,1,1,168.98472169160976,15,2,0,1,0,0,0,0,0,1,2,31.302130050299482,7.0,11.806304610308352,84.74444207987843,0,0
94,50,Higher Secondary,9,22.756475,89.477223,Khulna,3,0.1417004048582996,2,8.0,6.0,1,3,3,3,1,1,1,2,2,65,0,1,0,1,2,0,4,2,332.8042171368744,8,2,1,2,1,1,1,1,1,0,1,28.18003324339599,7.6,10.003006780967889,80.59883883635207,0,0
64,50,Higher Secondary,15,22.676249,89.409887,Khulna,3,0.8502024291497976,3,4.0,3.0,1,3,1,1,0,1,2,2,2,70,0,2,0,0,4,1,1,1,245.97347004617038,15,2,1,4,1,0,0,0,0,1,2,28.704128474326417,7.5,13.387839949771047,96.36955873400674,40,1
230,40,Higher Secondary,5,22.506111,89.662222,Bagerhat,1,0.8704453441295547,1,0.0,5.0,0,3,3,3,1,1,1,2,4,70,1,0,0,0,1,1,4,2,596.1537543870701,12,2,0,2,1,0,0,0,0,1,2,29.76604912538489,7.8,13.333474919890573,78.25700940664026,75,1
126,45,Junior Secondary,19,22.772684,89.322776,Khulna,3,1.214574898785425,2,4.5,3.0,1,3,1,1,0,1,3,2,2,30,0,4,1,0,3,0,1,2,490.0606399546614,8,1,0,1,0,0,0,0,0,1,2,33.288234118114914,7.5,10.222737595653202,36.22138846713466,40,1
